filename,f1,f2,f1/f2_ratio
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK41.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK3.wav,325.18527571497924,1753.2055118216758,0.18548040918323036,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK57.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK43.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK80.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK15.wav,495.4492625290815,2045.6371822451954,0.2421980138165555,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK29.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK70.wav,1783.003991810788,2072.4042839230597,0.8603552915049774,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK64.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK58.wav,431.45208265564895,1493.0350066034864,0.2889765348752014,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK59.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK65.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK71.wav,nan,nan,nan,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK28.wav,1616.8449393984772,3027.4153620240145,0.5340677594756988,0
./chunked_audio_files_drunk/DrunkvsStonedCHUNK14.wav,nan,nan,nan,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK81.wav,797.7105244679501,1942.255558684684,0.41071347223131033,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK42.wav,368.3242188915666,1936.8777559027533,0.19016389535636724,0
./chunked_audio_files_drunk/DrunkHistory-TeddyRooseveltLeadsHisRoughRidersIntoBattleCHUNK2.wav,1589.4073190337474,2130.385285351056,0.7460656670710324,0
./chunked_audio_files_drunk/AdultsGetDrunkForTheFirstTimeCHUNK56.wav,930.5694135389191,2032.5815948624536,0.4578263504358316,0
./chunked_audio_files_drunk/DrunkPeopleTalkAboutLoveCHUNK40.wav,nan,nan,nan,0
